ForecastID,Confirmed,Deaths
0,126559.93844944607,2173.0656255608
1,5269.474025310511,37.47945074402099
2,202059.94809444176,5073.7400941287215
3,61478.6319682234,797.0879039411819
4,711092.7870026893,13021.42566476176
5,57504.48172465469,1945.609109727674
6,52599.587580468644,4465.637265357889
7,17419.783243062466,605.3450078275926
8,623853.4596516389,11178.81288663215
9,270699.13174212875,5669.266365690926
10,8570.85718211571,64.95723063214551
11,32151.305974245195,366.7002278439675
12,237053.73042226644,8246.36563336137
13,94267.62281181796,3302.5712894199182
14,65630.16775003966,1122.2853097934033
15,42540.82042461195,451.9915041326457
16,48683.88186227933,935.8466085208142
17,148659.62648151594,4947.690255235261
18,4541.438280877748,132.30554520303704
19,108331.23500604778,3760.7758253595684
20,128532.3321854039,9066.448122513359
21,113512.19315417808,6758.568075566079
22,75961.68815016159,1872.1892764940758
23,83357.13629674137,2466.0148132531067
24,85755.9197764474,1542.2564244046414
25,7436.382680640796,105.56179034635694
26,34347.00634746262,394.4620611808925
27,69424.17775039896,1317.1511007194576
28,7279.248594114804,432.61656357025174
29,191916.5677168504,15940.506210293472
30,25411.54225100616,773.7754808125156
31,434798.0,32958.73292057379
32,167724.7892942521,2715.4319265022955
33,11948.915913743716,143.1806487933428
34,123328.88541624756,4161.114328885393
35,58773.12729338814,807.0473909428525
36,26772.951864529845,462.90495019759817
37,138638.77747616233,7668.379829802214
38,21800.76643704016,1047.5250619507822
39,119387.64835854263,2739.5631749575973
40,13685.007192365847,167.69667141382527
41,154481.39477838564,1771.66773481044
42,634558.3521222683,12818.823731885399
43,52186.415803378564,410.21533462645255
44,1624.026200559398,57.99499956970689
45,120729.40350446611,2577.71715005478
46,74777.87611326078,1913.7469991238147
47,10235.387130087116,220.71066316373748
48,76048.9845679794,1128.0282771357663
49,3865.7807066095165,37.0
50,128040.04182475776,2188.5360880705684
51,5321.029494064193,37.95881703668724
52,202633.01851800364,5115.740567635711
53,62101.2576879933,810.1754488747281
54,716234.8532047492,13132.147025454753
55,57734.33571112259,1949.2183816965814
56,52682.10552131199,4466.274575305814
57,17496.5693705825,606.6909341214554
58,626119.3263144346,11298.791797522385
59,272944.0720773831,5734.531692278246
60,8833.36299495651,66.91430429986698
61,32418.826748393665,377.396318188373
62,239049.42398015325,8264.731422247714
63,95229.04996364757,3313.1418330341585
64,67064.96383309244,1131.5705455383022
65,42817.80935759652,454.9830429030909
66,49349.71781445019,942.4441580158116
67,149451.9559024219,4987.570365044433
68,4560.764664061355,132.61113404155864
69,108878.04439237528,3769.6335482228087
70,128866.16145134941,9080.248087912943
71,114378.66656600371,6770.028483922826
72,76719.63005255195,1879.3787459066032
73,84063.14598847374,2516.921596535305
74,87030.36542531071,1551.5123602615001
75,7541.518175629443,107.12354045814314
76,34648.009630551736,396.92640516298036
77,69940.35647720938,1332.3024007045544
78,7298.098465088248,433.2332199399604
79,192217.3833131592,15944.015635839143
80,25540.085227243893,777.5511940419776
81,435496.0,32944.18369124853
82,169322.56821145123,2738.862995297624
83,12203.420493282272,144.3611807379619
84,124397.7679670387,4190.5244065416255
85,59506.55168546287,817.7077608890862
86,26990.994509735072,467.80972467218794
87,139186.8163596332,7685.11069525256
88,21876.929130152395,1049.0501235075155
89,120451.28872579451,2770.126731532892
90,14048.009310527412,167.87890646854632
91,155847.808359673,1796.335147159503
92,639849.8183525174,12970.7400866262
93,52536.82876745208,413.4310144005141
94,1632.051554848822,57.995254459177964
95,121729.80318785214,2591.000989599585
96,75254.10854073078,1922.4949361717158
97,10361.772044562444,225.18275712855552
98,76760.96982083772,1134.056671532383
99,3902.5620792510827,37.0
100,129365.46123509151,2200.5958322695988
101,5392.698461813661,38.4381084638731
102,203040.02338614332,5156.87653948295
103,62723.878900821,823.2626957202098
104,721377.1349597842,13251.836260462982
105,58000.40374984765,1952.8277969065123
106,52769.29408068558,4466.911921468849
107,17573.357323043703,608.0377203810647
108,628613.4444215368,11420.944060082842
109,274895.5868357932,5799.796088777584
110,9101.748781801138,68.8712555703063
111,32692.786540453984,386.5201778771517
112,241045.09390790891,8283.097293624849
113,96191.69179782651,3322.375306307306
114,68889.1314313755,1140.8557193104969
115,43570.652711246,457.97465170907157
